"","aic","r2","adjr2"
"3233",2471.042,0.4884214,0.1043664
"3234",2486.98,0.4041056,0.05085964
"3235",2474.102,0.4380243,0.07962433
"3236",2492.818,0.4167193,0.05135589
"3237",2463.459,0.5897671,0.1861993
"3238",2479.761,0.4386895,0.07662432
"3239",2466.32,0.4753296,0.1042107
"3240",2401.989,0.668612,0.3069914
"3241",2470.136,0.4533557,0.08428713
"3242",2485.808,0.5011125,0.1081728
"3243",2466.192,0.6027566,0.1985595
"3244",2429.364,0.6893649,0.3091252
"3245",2456.521,0.5135761,0.1340133
"3246",2459.536,0.5252312,0.1447493
"3247",2464.557,0.441031,0.08985788
"3248",2454.897,0.4886801,0.1261519
"3249",2465.024,0.4884539,0.1152815
"3250",2476.096,0.4341203,0.06835261
"3251",2464.891,0.4557128,0.09762893
"3252",2464.443,0.4334385,0.08595441
"3253",2465.349,0.4660874,0.1013886
"3254",2482.632,0.523421,0.1170731
"3255",2462.098,0.5405381,0.1500253
"3256",2479.893,0.4104593,0.05298751
"3257",2426.603,0.596626,0.2233666
"3258",2453.964,0.4867809,0.1240251
"3259",2442.019,0.6057431,0.2235358
"3260",2446.574,0.6289155,0.2357641
"3261",2483.802,0.3855705,0.04183041
"3262",2461.708,0.4800658,0.1094474
"3263",2446.683,0.5937016,0.2092009
"3264",2450.531,0.5268865,0.153771
"3265",2441.359,0.633035,0.2423368
"3266",2480.722,0.4889895,0.1050196
"3267",2476.026,0.372147,0.04902924
"3268",2470.383,0.4824535,0.1085122
"3269",2449.418,0.578272,0.1939762
"3270",2472.617,0.3486293,0.03772008
"3271",2462.345,0.3447082,0.04925718
"3272",2482.96,0.3478516,0.02972008
"3273",2460.547,0.4638623,0.09901315
"3274",2482.197,0.4532405,0.07299815
"3275",2450.046,0.5374194,0.166903
"3276",2497.725,0.4465002,0.05826644
"3277",2463.138,0.4476271,0.09290985
"3278",2472.113,0.5468522,0.143943
"3279",2458.099,0.5142891,0.1348753
"3280",2468.876,0.5702032,0.1615273
"3281",2462.674,0.5793602,0.1851877
"3282",2485.443,0.4431895,0.06628201
"3283",2484.841,0.3203858,0.02075934
"3284",2479.917,0.3502097,0.03524764
"3285",2489,0.4704241,0.07649901
"3286",2461.531,0.4875532,0.1213744
"3287",2461.74,0.524896,0.1407976
"3288",2458.744,0.5232364,0.1422791
"3289",2474.609,0.4211762,0.07051481
"3290",2440.131,0.5622889,0.1890102
"3291",2424.642,0.5735248,0.2106685
"3292",2473.469,0.4508197,0.08164426
"3293",2459.89,0.4500154,0.09175191
"3294",2494.659,0.3619657,0.02197063
"3295",2465.856,0.4345906,0.07621192
"3296",2463.837,0.4905579,0.1104723
"3297",2468.446,0.4174728,0.07429446
"3298",2470.223,0.479135,0.1084141
"3299",2463.153,0.5125075,0.125556
"3300",2461.924,0.4144757,0.07511194
"3301",2470.102,0.3497933,0.0422661
"3302",2470.892,0.4886875,0.1046723
"3303",2472.921,0.4518635,0.07903158
"3304",2457.354,0.4623577,0.108116
"3305",2469.409,0.4733419,0.094728
"3306",2475.8,0.2639897,0.01476453
"3307",2486.063,0.2982735,0.01333418
"3308",2453.717,0.4942951,0.1290041
"3309",2381.702,0.6169651,0.274471
"3310",2461.191,0.5224955,0.141364
"3311",2381.413,0.6454915,0.2995029
"3312",2441.979,0.5625204,0.179143
"3313",2468.426,0.4859568,0.1124543
"3314",2482.637,0.4561926,0.0723594
"3315",2447.564,0.511811,0.1424283
"3316",2451.312,0.4472937,0.09968847
"3317",2476.688,0.425026,0.07053643
"3318",2459.114,0.4590622,0.1011184
"3319",2422.636,0.6288357,0.2521105
"3320",2475.516,0.4071274,0.06106291
"3321",2460.388,0.5588451,0.1636964
"3322",2457.539,0.6091234,0.2117293
"3323",2460.641,0.4926683,0.1200859
"3324",2446.061,0.5177132,0.1460315
"3325",2459.435,0.5541534,0.1573461
"3326",2484.628,0.5133954,0.1082108
"3327",2480.638,0.4369774,0.07491011
"3328",2487.527,0.4112083,0.04991826
"3329",2450.292,0.5206666,0.1461384
"3330",2468.207,0.4607621,0.08842986
"3331",2469.32,0.3823223,0.0501972
"3332",2438.671,0.6313584,0.2396567
"3333",2451.454,0.4947549,0.1330103
"3334",2445.571,0.5508335,0.1704599
"3335",2473.548,0.3688201,0.04630815
"3336",2464.434,0.5431859,0.1463275
"3337",2454.168,0.5372234,0.1563255
"3338",2417.014,0.5609442,0.2068829
"3339",2472.31,0.5369951,0.1418504
"3340",2478.239,0.3494836,0.03837343
"3341",2442.766,0.6234743,0.2405312
"3342",2432.437,0.5912196,0.2189045
"3343",2474.977,0.3294441,0.03086779
"3344",2445.093,0.4553324,0.1078549
"3345",2471.758,0.4268783,0.0686452
"3346",2472.836,0.3747357,0.0511635
"3347",2471.758,0.4616016,0.08932593
"3348",2436.373,0.6187295,0.2298745
"3349",2498.105,0.3675975,0.02659492
"3350",2485.022,0.5293582,0.1171931
"3351",2448.37,0.4335822,0.1036698
"3352",2479.51,0.3600778,0.03556478
"3353",2471.868,0.472501,0.09746887
"3354",2480.386,0.429603,0.06760298
"3355",2484.663,0.2968091,0.01610321
"3356",2486.186,0.5741994,0.1487846
"3357",2453.852,0.4266911,0.09012685
"3358",2486.642,0.4089234,0.0590223
"3359",2435.011,0.5454372,0.1804187
"3360",2452.441,0.5556899,0.1699711
"3361",2444.469,0.5968137,0.2137258
"3362",2493.54,0.5350147,0.1132082
"3363",2473.377,0.4948907,0.1118488
"3364",2445.696,0.4617179,0.1179048
"3365",2469.696,0.537982,0.1431296
"3366",2415.803,0.6641946,0.3026579
"3367",2469.136,0.4514542,0.08597493
"3368",2460.632,0.5584706,0.1631876
"3369",2475.887,0.4904695,0.1103707
"3370",2467.187,0.4773899,0.1028648
"3371",2472.623,0.5645753,0.1608579
"3372",2447.826,0.4905774,0.1317578
"3373",2468.466,0.4527279,0.09093326
"3374",2480.698,0.4329364,0.06342787
"3375",2464.202,0.5306955,0.1445229
"3376",2454.391,0.5368658,0.15587
"3377",2467.785,0.4578002,0.08895484
"3378",2459.377,0.4878262,0.1216813
"3379",2469.951,0.4612418,0.0852532
"3380",2457.862,0.5312495,0.1452236
"3381",2440.982,0.5847174,0.2064021
"3382",2447.25,0.5450591,0.1629239
"3383",2424.835,0.6100771,0.2365241
"3384",2466.215,0.384688,0.05950638
"3385",2475.251,0.3952036,0.06133853
"3386",2484.796,0.3527353,0.0260045
"3387",2451.403,0.487781,0.1286295
"3388",2450.948,0.5486811,0.1606763
"3389",2442.909,0.5392433,0.1657985
"3390",2471.902,0.4499927,0.08446241
"3391",2447.872,0.5776058,0.1964343
"3392",2472.12,0.5275601,0.1260664
"3393",2472.576,0.6131241,0.1968134
"3394",2462.022,0.4183302,0.07869663
"3395",2451.563,0.5570421,0.1752289
"3396",2453.207,0.4809694,0.1210843
"3397",2430.891,0.5026979,0.1522782
"3398",2469.658,0.5951457,0.1835019
"3399",2479.364,0.3907489,0.04635497
"3400",2452.512,0.5493648,0.1615777
"3401",2476.246,0.4298803,0.06787557
"3402",2420.28,0.6292932,0.2592088
"3403",2462.678,0.4598803,0.1055241
"3404",2447.312,0.541791,0.1621704
"3405",2476.133,0.5142307,0.1203847
"3406",2488.355,0.3446858,0.02354433
"3407",2500.429,0.3260554,0.005858827
"3408",2488.108,0.4301522,0.06065814
"3409",2456.231,0.5240845,0.1433281
"3410",2479.492,0.4071766,0.06477552
"3411",2427.567,0.5691703,0.198244
"3412",2460.735,0.5199283,0.1346421
"3413",2450.536,0.5677182,0.1827784
"3414",2473.381,0.4394302,0.07736811
"3415",2464.103,0.5500038,0.1589021
"3416",2471.258,0.4512211,0.09298945
"3417",2470.818,0.5906791,0.1839949
"3418",2469.027,0.5817582,0.1744915
"3419",2449.247,0.5872121,0.1964222
"3420",2443.691,0.6061912,0.2141266
"3421",2458.034,0.5501112,0.1625633
"3422",2478.764,0.4248728,0.06669982
"3423",2478.039,0.514389,0.1168999
"3424",2454.055,0.4647759,0.1071301
"3425",2452.056,0.5341802,0.1524588
"3426",2462.583,0.448691,0.09755859
"3427",2465.611,0.4069311,0.06819129
"3428",2464.549,0.3882372,0.06612633
"3429",2453.102,0.5226433,0.1485542
"3430",2469.1,0.3475345,0.04418156
"3431",2442.133,0.5653144,0.1930561
"3432",2462.028,0.4381694,0.09059544
"3433",2458.519,0.5995341,0.2006939
"3434",2433.37,0.6576408,0.2793143
"3435",2451.611,0.4729725,0.1123615
"3436",2480.892,0.4519183,0.07536049
"3437",2470.622,0.3838176,0.05513389
"3438",2463.405,0.3778343,0.06096091
"3439",2492.479,0.4411829,0.05271459
"3440",2454.593,0.5706253,0.1798771
"3441",2461.351,0.5385346,0.143847
"3442",2455.203,0.4809778,0.1210935
"3443",2450.432,0.5494899,0.1652356
"3444",2450.828,0.5263983,0.1566111
"3445",2481.105,0.407972,0.05814412
"3446",2417.122,0.6786598,0.3026406
"3447",2487.61,0.2796402,0.005424837
"3448",2458.955,0.6044593,0.1976278
"3449",2468.735,0.5029667,0.114066
"3450",2456.956,0.3294917,0.05243741
"3451",2481.304,0.419778,0.06550708
"3452",2473.113,0.4321179,0.07743214
"3453",2480.771,0.5426499,0.1420025
"3454",2460.787,0.536229,0.1444536
"3455",2486.652,0.383754,0.04025752
"3456",2466.816,0.4327043,0.0852387
"3457",2470.278,0.496815,0.1104478
"3458",2434.744,0.5763253,0.2046776
"3459",2473.601,0.4909759,0.1073092
"3460",2482.011,0.5310082,0.1193389
"3461",2444.527,0.6315436,0.2399523
"3462",2487.151,0.4882277,0.08921306
"3463",2469.249,0.4239049,0.07312034
"3464",2468.149,0.4828736,0.1089834
"3465",2458.617,0.4130647,0.07739786
"3466",2453.691,0.5922781,0.2003335
"3467",2464.067,0.5373864,0.1495044
"3468",2489.646,0.2694754,-0.0005974607
"3469",2467.049,0.3611005,0.05463241
"3470",2474.97,0.4885505,0.1045148
"3471",2449.573,0.5015186,0.1372952
"3472",2469.414,0.5120656,0.1177275
"3473",2429.029,0.641012,0.2649011
"3474",2470.272,0.4137691,0.06719916
"3475",2478.348,0.5001755,0.1107453
"3476",2464.738,0.4560026,0.09792978
"3477",2463.857,0.5472548,0.1517005
"3478",2480.214,0.2979035,0.02048779
"3479",2485.323,0.5321267,0.1207974
"3480",2445.536,0.5780987,0.1937335
"3481",2489.988,0.4343323,0.06105235
"3482",2464.176,0.4494691,0.09119229
"3483",2487.21,0.4845568,0.08873964
"3484",2429.585,0.5445296,0.1759146
"3485",2456.314,0.5650419,0.172166
"3486",2469.149,0.5022528,0.1204836
"3487",2471.724,0.5282103,0.134204
"3488",2443.354,0.5288155,0.1595868
"3489",2464.147,0.4340198,0.08292561
"3490",2436.773,0.5963882,0.2197462
"3491",2443.927,0.4832718,0.1339737
"3492",2479.327,0.4843472,0.09970479
"3493",2461.196,0.4773737,0.1206476
"3494",2477.071,0.4162075,0.06212106
"3495",2455.106,0.4811516,0.1212847
"3496",2462.074,0.4100877,0.07467188
"3497",2465.192,0.382598,0.06134639
"3498",2428.163,0.6000284,0.2217364
"3499",2461.823,0.5181112,0.1359756
"3500",2457.494,0.5692803,0.1814809
"3501",2451.659,0.4765314,0.1162254
"3502",2457.082,0.5357534,0.1474088
"3503",2454.324,0.5798708,0.1893778
"3504",2485.893,0.385376,0.04540514
"3505",2458.115,0.5916765,0.1994562
"3506",2480.712,0.3159565,0.02509732
"3507",2475.879,0.5044414,0.1158279
"3508",2450.36,0.5679829,0.1865587
"3509",2492.482,0.2724201,0.001124227
"3510",2461.034,0.5578549,0.1693908
"3511",2390.09,0.6775785,0.3279883
"3512",2474.729,0.2717978,0.01919502
"3513",2437.699,0.6524559,0.2641765
"3514",2464.127,0.4099798,0.07814655
"3515",2449.57,0.5413793,0.1650917
"3516",2469.081,0.5092333,0.1215886
"3517",2447.74,0.5718957,0.1850952
"3518",2447.451,0.6251892,0.236582
"3519",2461.816,0.4762464,0.1088138
"3520",2450.239,0.6293471,0.2397996
"3521",2470.994,0.3105159,0.03236035
"3522",2466.274,0.5799437,0.1754461
"3523",2479.708,0.483664,0.1026047
"3524",2476.883,0.5611438,0.1524623
"3525",2485.399,0.5287419,0.1201533
"3526",2439.448,0.5782277,0.2006597
"3527",2451.372,0.4585773,0.1111927
"3528",2449.038,0.6043456,0.2113509
"3529",2464.03,0.5277079,0.1443079
"3530",2457.487,0.5119418,0.1355846
"3531",2457.004,0.5788769,0.1845011
"3532",2489.211,0.4663424,0.0795713
"3533",2475.072,0.4121382,0.06200478
"3534",2474.514,0.4749752,0.09284738
"3535",2469.89,0.5626542,0.1581905
"3536",2461.298,0.4771869,0.1098474
"3537",2459.097,0.4628364,0.1015157
"3538",2425.775,0.6571586,0.2753026
"3539",2475.191,0.5419823,0.1374671
"3540",2455.491,0.5383107,0.1506933
"3541",2483.562,0.4468134,0.0737795
"3542",2439.102,0.5125945,0.1570125
"3543",2492.618,0.4447822,0.05646537
"3544",2428.873,0.5196987,0.165398
"3545",2466.211,0.4827626,0.1124522
"3546",2453.378,0.5511353,0.170856
"3547",2464.878,0.5487904,0.1537385
"3548",2453.625,0.4838138,0.113628
"3549",2461.03,0.5024585,0.1243156
"3550",2463.996,0.5007854,0.1259171
"3551",2479.624,0.4191332,0.06118277
"3552",2484.465,0.3117807,0.01482307
"3553",2465.47,0.5868918,0.1890296
"3554",2461.399,0.3864298,0.0645867
"3555",2484.134,0.4418517,0.07241706
"3556",2444.969,0.5423357,0.1663158
"3557",2490.467,0.5302647,0.1183711
"3558",2467.297,0.4698775,0.09824695
"3559",2465.173,0.5873187,0.1790336
"3560",2443.362,0.5320624,0.1567497
"3561",2460.72,0.5064319,0.1325522
"3562",2482.341,0.380129,0.04463405
"3563",2465.808,0.5688093,0.1703296
"3564",2486.521,0.3967344,0.04416314
"3565",2485.985,0.2736758,0.009312881
"3566",2489.067,0.5421803,0.1265792
"3567",2460.871,0.5642,0.1710098
"3568",2424.181,0.6445448,0.2705683
"3569",2455.886,0.4724689,0.1082644
"3570",2440.628,0.6364978,0.2478949
"3571",2462.718,0.4368208,0.08568172
"3572",2469.384,0.4433033,0.0776025
"3573",2481.989,0.4686029,0.08205717
"3574",2460.114,0.5623142,0.1684263
"3575",2446.246,0.5306245,0.1584017
"3576",2458.731,0.5098289,0.1330556
"3577",2474.064,0.3543769,0.04214621
"3578",2474.8,0.4366601,0.07459315
"3579",2460.979,0.4479328,0.09679042
"3580",2482.263,0.312264,0.01888271
"3581",2460.996,0.3872877,0.06888411
"3582",2455.569,0.572149,0.1854461
"3583",2439.602,0.647713,0.2529404
"3584",2496.037,0.4142472,0.04899768
"3585",2444.302,0.5272614,0.1542339
"3586",2441.335,0.5353452,0.1676936
"3587",2466.864,0.6045842,0.1942691
"3588",2474.054,0.4684833,0.0893894
"3589",2470.541,0.4410618,0.07901075
"3590",2446.339,0.5001904,0.1392186
"3591",2430.046,0.5075862,0.1578804
"3592",2456.783,0.4708226,0.1100415
"3593",2428.672,0.6364426,0.2543754
"3594",2444.491,0.5677868,0.1828722
"3595",2482.372,0.1872273,0.0002184566
"3596",2484.563,0.4371231,0.06386689
"3597",2457.213,0.4279624,0.08779989
"3598",2477.249,0.5322469,0.1320814
"3599",2423.254,0.671745,0.2969029
"3600",2486.4,0.3969877,0.05188619
"3601",2466.969,0.4082534,0.06575989
"3602",2437.789,0.5658345,0.1904083
"3603",2465.773,0.5046244,0.1196845
"3604",2489.881,0.5078683,0.09756769
"3605",2443.317,0.505408,0.1418092
"3606",2482.676,0.4407993,0.07134643
"3607",2477.666,0.3416958,0.02877005
"3608",2450.171,0.4792289,0.1226687
"3609",2479.114,0.3054216,0.02169935
"3610",2498.403,0.4566356,0.06133931
"3611",2431.397,0.6576087,0.2760573
"3612",2486.057,0.4535053,0.06949567
"3613",2481.035,0.3431369,0.02612392
"3614",2468.104,0.5623299,0.1649093
"3615",2441.293,0.5842685,0.2024181
"3616",2469.452,0.5319166,0.1316558
"3617",2485.618,0.2541685,0.005706161
"3618",2479.773,0.4024631,0.05309949
"3619",2416.248,0.6589713,0.2878412
"3620",2439.177,0.6013955,0.217099
"3621",2475.955,0.410332,0.06766748
"3622",2416.881,0.6744387,0.3015491
"3623",2468.072,0.5210334,0.1288065
"3624",2418.218,0.6319385,0.2601389
"3625",2458.691,0.4673052,0.109815
"3626",2433.105,0.5816448,0.205419
"3627",2487.751,0.5248772,0.1151803
"3628",2437.259,0.5871941,0.213208
"3629",2454.448,0.5431634,0.1639363
"3630",2488.774,0.31581,0.01383288
"3631",2424.376,0.616068,0.2454573
"3632",2502.177,0.5004723,0.08461965
"3633",2469.69,0.4908174,0.1071262
"3634",2483.55,0.3688165,0.03891218
"3635",2462.408,0.5069663,0.1296459
"3636",2446.611,0.5031817,0.1357502
"3637",2452.693,0.4210081,0.09180817
"3638",2465.676,0.402664,0.07155864
"3639",2483.637,0.4466696,0.06988028
"3640",2417.057,0.6151585,0.2472849
"3641",2425.371,0.6174055,0.2442613
"3642",2449.686,0.5116045,0.1386957
"3643",2459.224,0.4588552,0.1044558
"3644",2475.72,0.4309207,0.07626003
"3645",2444.735,0.6074962,0.2160945
"3646",2428.735,0.5458726,0.187578
"3647",2428.417,0.5884,0.2181815
"3648",2472.372,0.4966511,0.1065788
"3649",2461.447,0.3467487,0.04719757
"3650",2488.251,0.3122924,0.007624979
"3651",2480.756,0.4708724,0.09200762
"3652",2458.583,0.5824034,0.182537
"3653",2453.398,0.4733619,0.1163037
"3654",2461.993,0.55945,0.1680443
"3655",2461.988,0.5375127,0.1461089
"3656",2484.51,0.3622944,0.03360783
"3657",2473.092,0.5126105,0.1183952
"3658",2477.993,0.500792,0.1077904
"3659",2465.843,0.4688723,0.09715498
"3660",2479.389,0.4697079,0.0870185
"3661",2485.549,0.5751393,0.1501565
"3662",2434.555,0.5853337,0.2072717
"3663",2466.65,0.4961652,0.1169536
"3664",2430.812,0.5231238,0.169482
"3665",2485.643,0.5013974,0.1010527
"3666",2501.76,0.5442532,0.1140908
"3667",2456.856,0.5061998,0.135791
"3668",2473.518,0.3988307,0.06454229
"3669",2466.197,0.5038945,0.1151738
"3670",2481.745,0.5148844,0.110065
"3671",2441.094,0.5638625,0.1911118
"3672",2449.762,0.5536468,0.1741602
"3673",2452.974,0.4777748,0.1104945
"3674",2482.262,0.4680988,0.08150172
"3675",2495.498,0.1783585,-0.01043647
"3676",2478.603,0.6021901,0.1833735
"3677",2457.529,0.5839279,0.1847366
"3678",2450.366,0.5001448,0.1357091
"3679",2412.423,0.6024379,0.2413333
"3680",2450.808,0.5520222,0.1685712
"3681",2460.181,0.4494606,0.09477567
"3682",2475.342,0.4623791,0.08647367
"3683",2478.802,0.5231394,0.1167148
"3684",2507.784,0.2741823,-0.01307066
"3685",2434.242,0.5857831,0.2112205
"3686",2457.603,0.541327,0.1580955
"3687",2485.345,0.3191959,0.01992883
"3688",2430.77,0.5762868,0.194599
"3689",2462.086,0.4901175,0.1135843
"3690",2474.507,0.4411274,0.07539317
"3691",2462.162,0.5340088,0.1451769
"3692",2482.353,0.3537299,0.03054374
"3693",2459.076,0.5058213,0.1282875
"3694",2478.348,0.3024377,0.01974237
"3695",2492.364,0.4788799,0.0822263
"3696",2406.254,0.6188862,0.2652564
"3697",2464.402,0.3799978,0.06275696
"3698",2448.895,0.5026907,0.1386518
"3699",2478.585,0.4486867,0.07572083
"3700",2483.376,0.5416883,0.1259195
"3701",2483.525,0.3818835,0.04240097
"3702",2452.278,0.6026385,0.2053508
"3703",2469.549,0.595299,0.1873129
"3704",2457.069,0.4242631,0.08427927
"3705",2467.694,0.5249714,0.1337324
"3706",2438.286,0.5998582,0.221488
"3707",2461.996,0.4343164,0.08321661
"3708",2459.017,0.5161104,0.1335316
"3709",2426.229,0.6054547,0.2361645
"3710",2470.797,0.4366669,0.08191531
"3711",2465.304,0.3560794,0.04710821
"3712",2449.928,0.5077872,0.1341558
"3713",2470.414,0.5000605,0.114269
"3714",2450.731,0.5098285,0.1435423
"3715",2467.534,0.5839217,0.1811983
"3716",2459.316,0.4549096,0.1003659
"3717",2447.46,0.5954231,0.2049344
"3718",2450.898,0.5641594,0.1779208
"3719",2487.517,0.4233671,0.05776716
"3720",2441.834,0.6004852,0.2089964
"3721",2464.169,0.4300314,0.08622672
"3722",2452.328,0.5036692,0.1363183
"3723",2481.178,0.443702,0.07800842
"3724",2428.802,0.5963466,0.2196861
"3725",2432.437,0.6051703,0.2292726
"3726",2483.001,0.3830067,0.04708647
"3727",2469.549,0.5631731,0.1625045
"3728",2475.558,0.5413984,0.1366945
"3729",2461.547,0.6118174,0.2054425
"3730",2434.451,0.6078828,0.2300113
"3731",2456.497,0.3534068,0.05224622
"3732",2444.466,0.5136688,0.148091
"3733",2445.009,0.5670083,0.1852303
"3734",2457.507,0.5868385,0.1818995
"3735",2484.136,0.4221268,0.06405093
"3736",2471.587,0.4838806,0.09917338
"3737",2473.71,0.4907831,0.103412
"3738",2444.693,0.5199991,0.152245
"3739",2463.502,0.454558,0.09283184
"3740",2440.803,0.5489082,0.1781687
"3741",2459.176,0.4987362,0.1270759
"3742",2458.32,0.5071171,0.129825
"3743",2433.949,0.6271393,0.2494749
"3744",2468.877,0.5027227,0.117422
"3745",2492.305,0.5828049,0.1539414
"3746",2461.627,0.5444642,0.1551407
"3747",2464.084,0.4182059,0.0640127
"3748",2463.36,0.5121573,0.1287307
"3749",2448.734,0.5907977,0.1981761
"3750",2471.844,0.4725459,0.09384955
"3751",2481.216,0.5290415,0.1242669
"3752",2442.013,0.5624679,0.1858848
"3753",2498.002,0.468579,0.06673136
"3754",2452.067,0.5243551,0.1471728
"3755",2486.647,0.4408561,0.06007976
"3756",2469.258,0.3050727,0.02146959
"3757",2475.076,0.4702849,0.08765382
"3758",2424.537,0.5616714,0.2046205
"3759",2485.435,0.3189842,0.02349434
"3760",2498.871,0.4595176,0.06447058
"3761",2486.828,0.3703955,0.03271231
"3762",2429.384,0.6038701,0.2273608
"3763",2490.673,0.4129518,0.05156123
"3764",2474.989,0.5025285,0.1135434
"3765",2476.482,0.3883801,0.04801103
"3766",2466.744,0.5165689,0.1305127
"3767",2451.231,0.522429,0.1448012
"3768",2487.561,0.5251915,0.1193309
"3769",2422.089,0.6421819,0.2635725
"3770",2459.004,0.4704173,0.1131386
"3771",2459.351,0.5053501,0.1312752
"3772",2426.532,0.5301574,0.177953
"3773",2465.257,0.4587921,0.09725371
"3774",2452.379,0.4012035,0.08090358
"3775",2475.775,0.4386617,0.0765965
"3776",2460.477,0.4822841,0.1119178
"3777",2469.951,0.5008639,0.1152187
"3778",2452.685,0.579344,0.1920701
"3779",2469.191,0.4280056,0.08068699
"3780",2451.007,0.5548152,0.1688047
"3781",2478.721,0.2818615,0.01784749
"3782",2406.252,0.6081542,0.2557506
"3783",2444.432,0.5912268,0.2022248
"3784",2442.352,0.5104734,0.1477404
"3785",2467.11,0.3996833,0.0652997
"3786",2470.595,0.3209664,0.03220519
"3787",2459.264,0.5450372,0.1594075
"3788",2452.391,0.596922,0.2071358
"3789",2448.516,0.5462171,0.1644289
"3790",2441.405,0.4471146,0.109979
"3791",2473.946,0.3546411,0.04235141
"3792",2465.254,0.458798,0.09364893
"3793",2436.14,0.6421189,0.2569819
"3794",2450.423,0.5526216,0.1693629
"3795",2456.979,0.4990783,0.1274726
"3796",2471.253,0.3867408,0.05762992
"3797",2444.414,0.4930694,0.1345606
"3798",2426.179,0.6216222,0.2474396
"3799",2445.926,0.5009076,0.1400428
"3800",2473.353,0.5634704,0.1556991
"3801",2463.004,0.3656223,0.0582048
"3802",2482.32,0.4605501,0.08451231
"3803",2462.07,0.5500553,0.1554218
"3804",2480.531,0.4821864,0.09353319
"3805",2465.449,0.4912444,0.1220127
"3806",2475.032,0.58752,0.1757306
"3807",2475.869,0.3896814,0.04914609
"3808",2479.475,0.4621303,0.08620644
